Title,Content Preview,Category
Schulkinder vertrauen Alexa nicht,"
                    Oft wird von Kindern geglaubt, dass sie jeglicher Information, egal aus welcher Quelle, vertrauen würden. Doch wie die Wissenschaft zeigt, ist das ein Irrtum. Eine Reihe von Studien belegen, dass Kinder ihrem Lehrer viel eher vertrauen als einem sprachgesteuerten Assistenten wie Alexa. Kinder vertrauen sogar eher ihren Mitschülern, als dem Internet, obwohl sie wissen, dass ihre Freunde das gleiche Wissen haben wie sie. Der Grund dafür könnte sein, dass die Idee von Sprachassistenten an sich schwer zu begreifen ist. Vertrauen zu Menschen aufzubauen ist hingegen ein Selbstläufer und schon früh in unseren Köpfen verankert. Zudem haben Studien gezeigt, wie unglaublich kreativ Kinder darin sind die Zuverlässigkeit von Gadgets wie Alexa zu testen. Es scheint so, als hätten Kinder ein ...									",Kategorien Archiv: Linktipps
Berufliche Bildung im digitalen Zeitalter: Das Expertenportal “Learning Insights” startet durch,"
                    Sponsored Post. „Berufliche Bildung im digitalen Zeitalter“ – dieses Thema treibt die Gründer des Expertenportals www.learning-insights.de an. Vor drei Jahren haben sich Nigel Paine, Dr. Lutz Michel, Dr. Peter Littig und Wolfgang Reichelt das Ziel gesetzt, mit Learning Insights eine Informationsplattform für Bildungsexperten zu etablieren, die nahezu ausschließlich auf Videocasts setzt. Dabei stets im Fokus: die digitale Transformation und ihr Einfluss auf die Aus- und Weiterbildungsstrategien von Institutionen und Unternehmen. An den Beiträgen, die im laufenden Jahr publiziert wurden, wird das sehr deutlich. Hier ein kleiner Auszug:


Der Präsident des Bundesinstituts für Berufsbildung, Prof. Dr. Friedrich Esser, zum Thema „Wie funktioniert Weiterbildung für di...									",Kategorien Archiv: Linktipps
Jami – sicher chatten durch Blockchain,"
                    Mit dem Verschmelzen von Instagram, WhatsApp und Facebook in ein Unternehmen ist vor allem eines verloren gegangen: Datensicherheit. Und, dass Facebook hin und wieder mal Datenschutzgesezte missachtet, ist auch nichts Neues. Der Tonus ist klar: wir leben in einer Welt, in der die persönlichen Daten zu einer eigenen Währung geworden sind und der Markt um diese stark umkämpft ist. Eines der größten Probleme beim Sichern von Daten ist die zentralisierte Natur der Technologien, die verwendet werden, um die persönlichen Informationen zu speichern und zu verschlüsseln. Die grossgesprochene Technologie Blockchain bietet daher eine dezentralisierte Lösung zu diesem Problem.

Jami hat sich diese Technologie genauer angeschaut und mit dem Ziel ""Kommunizieren sicherer zu machen"" eine neu...									",Kategorien Archiv: Linktipps
Frank Thelen und die Digitalisierung der Schule: einfach mal machen!,"
                    Eine junge, dynamische Lehrerin aus Deutschland stellt dem bekannten Investor Frank Thelen des Venture Capital Fonds ""Freigeist"" ihr Digitalisierungskonzept der Schule vor. Mit ihrer Schule möchte sie den ersten Use Case des Konzepts durchführen und dann auf breiter Bahn an anderen Schulen ausrollen.

Ihr Wunsch ist es eine komplette Microsoft Umgebung, unteranderem mit ""Microsoft Teams"" (älterer Blogbeitrag zu Microsoft Teams hier) zu schaffen, damit die Schüler auch wieder lernen miteinander und voneinander zu lernen. Ganz nach dem Motto: Social Learning ist das neue digitale Lernen.

Um zu sehen, welche konkreten Technologien sie in den Unterricht einbinden möchte und wie ""Freigeist"" ihr helfen kann, sehen Sie sich das Gespräch mit Frank Thelen hier an:

[embed]https://www.youtube...									",Kategorien Archiv: Linktipps
Wie fühlt es sich an von Robotern bekocht zu werden?,"
                    In der Stadt der technischen Unendlichkeit ist es möglich mehrere Tage mit Essen auszukommen, das nicht vom Menschen berührt, behandelt, oder serviert wurde. The Guardian hat einen sehr interessanten Artikel von Viviana Ho veröffentlicht, in dem sie darüber berichtet, wie es sich anfühlt einen Tag lang nur von Robotern bekocht zu werden. Vom morgendlichen Kaffee, bis hin zum deftigen Burger hat Viviana alles ausprobiert und ist von sich selbst überrascht, dass sie Roboter-Arme viel vertrauenswürdiger findet, als einen reinen Automaten, bei dem man nicht den Produktionsprozess beobachten kann. Vielleicht wollen wir die Magie der Roboter verspüren, so Viviana, und übersehen dabei gerne, dass auch die Roboter-Arme nur einen Knopf drücken, um unseren Kaffee zuzubereiten. Dennoch hat ...									",Kategorien Archiv: Linktipps
Unsere Linktipps im Februar,"
                    Warum der Begriff ""Fake News"" schädlich ist
Die Diskussion darüber ist riesig, aber Ethan Zuckerman gibt einige gute Hintergrundinformationen, warum wir nicht von Fake News sprechen sollten und verweist auch auf das Tool Media Cloud vom MIT.

Warum Big Data Analytics keine Wahlen gewinnen
Nach der US Wahl gab es eine Berichte über Cambridge Analytica, die mit auf Data Mining und Data Analytics basierenden Kommunikationsmassnahmen die Wahl beeinflusst hätten. Warum dies zu kurz gegriffen ist, schreibt Leonid Bershidsky auf Bloomberg.

Was heisst hier ""intelligent""?
Künstliche Intelligenz gilt in der Technologiebranche als nächster grosser Trend. Doch was unterscheidet eine Maschine mit künstlicher Intelligenz vom heutigen Computer? Mehr in der FAZ....									",Kategorien Archiv: Linktipps
ZPE 2020: Digitaler Thementag „Learning & Training“ am 14. Oktober,"
                    Vom 12. – 16. Oktober 2020 findet die ZP Europe (Zukunft Personal Europe) zum ersten Mal digital statt. Die ZP Europe ist das führende ExpoEvent rund um die Welt der Arbeit und präsentiert an fünf virtuellen Messetagen innovative Produktlösungen und Vorträge.

Am Thementag „Learning und Training“ (14. Oktober) werden live Online-Workshops mit Learning-Experten wie Jochen Robes (Robes Consulting, Hochschullehrer), Roman Rackwitz (Gamification Designer bei Engaginglab) und Gudrun Porath (Journalistin und Autorin) abgehalten und aktuelle Fragestellungen der Weiterbildung diskutiert. Unter anderem wird angeschnitten, welche neuen Bildungs- und Lernstrategien durch die Corona-Krise in den Vordergrund getreten sind, und wie man kurze und leicht verdauliche Lerneinheiten (Learning Nugg...									",Kategorien Archiv: Linktipps
Storytelling im eLearning Kontext – Tipps für die Praxis,"
                    Storytelling gehört sowohl im Unternehmenskontext als auch an der Universität zu einer beliebten Methode, um komplexe Themen auf das Wesentliche zu reduzieren und mehr Begeisterung bei den Lesern, Lernenden oder dem Kunden zu erzeugen. Die Einsatzmöglichkeiten sind sehr divers und so kann Storytelling schon in einer einfachen Mail, bei einem Pitch vor Investoren oder im eLearning Kontext für mehr Aufmerksamkeit sorgen. Mit den richtigen Werkzeugen lassen sich so emotionalisierte Inhalte vermitteln. Die Firma YouKnow hat einen Leitfaden zusammengestellt, und erklärt hierbei wie Storytelling im Unternehmenskontext (z.B. für eLearning Plattformen) angewendet werden kann und zeigt welche Methoden zur Vorbereitung einer guten Story dienen. 
Tipp 1: Dem Fluch des Wissens entkommen: Sich s...									",Kategorien Archiv: Linktipps
Die Sprache der Videokonferenzen: die wichtigsten Handzeichen,"
                    Der YouTube-Kanal stefan m. seydel hat zu gegebenem Anlass ein Video zu den nützlichsten Handzeichen in Videokonferenzen veröffentlicht. Wir finden das Video sehr hilfreich, um Videocalls effizienter zu gestalten.

Wir haben alle Handzeichen in Bildern zusammengefasst. Das amüsante Video kann nach der Aufzählung angeschaut werden:



[embed]https://www.youtube.com/watch?v=W3FWJYMpTQM&feature=youtu.be[/embed]
Bildquellen:
Bild 1,2,3: Word
Bild 4: https://www.flaticon.com
Bild 5: https://creazilla.com/de/nodes/53774-frau-mit-ueberkreuzten-armen-clipart
Bild 6: https://emojiterra.com/de/zwei-erhobene-handflachen/
Titelbild: https://unsplash.com/photos/HJmxky8Fvmo ...									",Kategorien Archiv: Linktipps
Trendradar von fortiss zu aktuellen Softwarethemen,"
                    Das Forschungsinstitut des Freistaats Bayern für softwareintensive Systeme und Services (fortiss) hat einen Trendradar veröffentlicht, der darüber informieren soll, welche Softwarethemen momentan aktuell und relevant sind. Der Trendradar gibt eine objektive Bewertung zu aktuellen Technologien und Themenfeldern ab (z.B. Kategorie Machine Learning, Technologie Python). Wie auf dem linken Bild zu sehen ist, wird jede Technologie auf einer Skala von 0 – 100 gerankt, wobei 100 die maximale Relevanz wiedergibt. Mit einer Bewertung von 75 wird Pyhton eine hohe momentane Relevanz in der Kategorie Machine Learning zugesprochen. Nun ist das kein Wunder, doch was uns überrascht hat, waren die für uns unbekannten Technologien neben Python. Um ein tieferes Verständnis für die angegebenen Tech...									",Kategorien Archiv: Linktipps
High-Resolution Prototyp für das Gesundheitswesen,"
                    In diesem Frühjahrssemester haben unsere Masterstudierenden in unserem Kurs zu «Smart IoT & Mobile Business» vier High-Resolution-App-Prototypen entwickelt. Die Projekte wurden in den Bereichen Gesundheitswesen, Landwirtschaft, Coaching und Sport durchgeführt. Zum Beispiel hat das Team in der Kategorie Gesundheitswesen eine Lösung namens «Physio Care» konzipiert. Die Lösung bringt den Menschen eine individuell zugeschnittene Physiotherapie nach Hause. Wie das funktionieren soll? Die Studierenden haben die gesamte Physiotherapie-User-Journey einiger Patienten beobachtet. Dabei haben sie viele Touchpoints identifiziert, die digitalisiert werden können und dadurch transparenter und effektiver gestaltet werden können. Für die Lösungsentwicklung wurden die 5 Prozessschritte des ...									",Kategorien Archiv: Linktipps
Teil 5/5 [Lernkultur]: Raum für neue Lernkultur an der Uni St.Gallen – Warum “positive Fehlerkultur” ein unglücklicher Begriff ist,"
                    In einem Interview für die Plattform “Learning Insights” hat Frau Prof. Dr. Andrea Back Einblicke in zeitgemässes Lernen an der Hochschule gegeben. In einer fünfteiligen Serie möchten wir nun die besonderen Highlights des Gesprächs präsentieren.



Der Begriff ""positive Fehlerkultur"" wird vor allem in Bezug auf agile Arbeitsmethoden häufig verwendet. Im folgenden Videoabschnitt erklärt Prof. Dr. Andrea Back, warum sie findet, dass der Begriff unglücklich gewählt ist. Zudem schlägt sie eine bessere Alternative vor: ""Mutkultur"".

[embed]https://www.youtube.com/watch?v=o2oRxugYoHg&feature=youtu.be[/embed]									",Kategorien Archiv: Linktipps
Swissteach AG gemeinsam mit CULTURE CONTACT auf dem Vormarsch in Sachen «Kulturelle Kompetenz»,"
                    Sponsored Post. Die Swissteach AG hat ihr Portfolio im letzten Jahr merklich erweitert: seit Anfang 2019 hat der E-Learning Experte auch seinen Contentbereich in rekordverdächtiger Zeit auf- und beachtlich ausgebaut. Neben intern produzierten Individualcontents bietet die Schweizer Firma auch diverse Standardlösungen von Partnerfirmen zum sofortigen Gebrauch an. Hierbei setzt die Swissteach – wie bei all ihren Lösungen - fokussiert auf extrem hohe Qualität. Dies zeigt sich nicht nur durch den Gewinn des E-Learning Awards 2020 (in der Kategorie «WBT»), sondern auch in der Wahl ihrer Partner:

Kürzlich nun hat die Swissteach ihre Partnerschaft mit CULTURE CONTACT bekannt gegeben. Das genannte Münchner Unternehmen mit CEO Susanne M. Zaninelli, ist spezialisiert auf Seminare im Berei...									",Kategorien Archiv: Linktipps
Sound of Colleagues – Geräusche aus dem Büro,"
                    Wem im Home-Office mittlerweile die Geräusche aus dem Büro fehlen, kann sich mit dieser Lösung seinen ganz individuellen Büro-Geräusch-Mix erstellen: Sound of Colleagues. Red Pipe Studios hat zu gegebenem Anlass eine Website erstellt, mit der sich jeder die klassischen Büro-Geräusche nach Hause holen kann. Beispielsweise können Keyboard-Geräusche, Kaffeemaschinen-Geräusche und Drucker-Geräusche ganz individuell adjustiert werden, sodass eine Kombination aus allem das eigene Büro bestmöglich widerspiegelt. Wir finden es eine witzige Spielerei und müssen zugeben, dass auch wir den Geräuschpegel der Website gerne hören. Dennoch freuen wir uns schon sehr auf die ""live"" Geräusche bei uns am Institut bald wieder.

Auf Spotify können noch weitere Geräusch-Playlisten angehört w...									",Kategorien Archiv: Linktipps
Zukunftsforscher Janszky über unser Leben und Arbeiten im Jahr 2030,"
                    In einem sehr spannenden und inspirierenden Vortrag (siehe Video unten) über die Zukunft im Jahr 2030 prognostiziert Sven Gabor Janszky auf wissenschaftlicher Basis, wie sich unser Leben und Arbeiten verändern wird. Was genau macht man als Wissenschaftler, wenn man die Zukunft prognostizieren möchte? Man redet mit den Menschen, die mit ihren heutigen Entscheidungen mehr über die Zukunft bestimmen, als andere Menschen. Oft befinden sich diese Menschen im Silicon Valley und in China, so Janszky.

Besonders interessant sind seine Anekdoten zum zukünftigen Nutzen unserer Daten. Dabei legt er besonderes Augenmerk auf die Echtzeitdaten. Janszky spricht hierbei von prognostizierenden Unternehmen (predictive Enterprises), die nicht nur ihre vergangenen Verkaufszahlen analysieren können, sond...									",Kategorien Archiv: Linktipps
Welche Trends werden in drei Jahren das digitale Lernen und die Weiterbildung bestimmen?,"
                    Googelt man das Stichwort ""digitales Lernen"", so ist der Phantasie keine Grenzen gesetzt: die innovativsten Ansätze mit Künstlicher Intelligenz und Co. werden für die Zukunft prognostiziert. Doch mit welchen digitalen Weiterbildungstools können wir in den nächsten drei Jahren wirklich rechnen? Das mmb-Institut hat im Februar eine neue Trendstudie zu diesem Thema veröffentlicht, die auf einer Befragung von über 60 Experten und Expertinnen aus dem Feld ""digitales Lernen"" basiert. Wir haben uns diese genauer angeschaut und die drei spannendsten Prognosen hier zusammengefasst:

(1) Sehr spannend war die Frage nach den zukunftsträchtigsten Lernformen: Erklärvideos haben hier mit 94% klar gewonnen. Doch auch Blended Learning, was soviel wie die Mischung von Präsenzlernen und ...									",Kategorien Archiv: Linktipps
