1368842023978098689 2021-03-08 09:32:25 +0100 <bionetz_ch> Rundgang durch das Gut Rheinau  https://t.co/3pPPNA9HX4
1367030064907497473 2021-03-03 09:32:20 +0100 <bionetz_ch> Gärtnern im Einklang mit der Natur  https://t.co/ELDjzeG9Kx
1366653488919437313 2021-03-02 08:35:57 +0100 <bionetz_ch> Bio familia fördert Naturvielfalt mit WWF  https://t.co/WLSjTAs9nm
1365944136688369669 2021-02-28 09:37:14 +0100 <bionetz_ch> Bio familia fördert Naturvielfalt mit WWF  https://t.co/WLSjTAs9nm
1361298645551902720 2021-02-15 13:57:43 +0100 <bionetz_ch> Richtlinien für Fischwohl  https://t.co/xM7cWYmac6
1360148572264611842 2021-02-12 09:47:44 +0100 <bionetz_ch> Innovationen aus Hanf  https://t.co/40bAXZJ3VF
78863251106037762 2011-06-09 18:37:18 +0100 <bionetz_ch> Lebensmittelimporte aus sozial und ökologisch unverantwortlichem Anbau bleiben erlaubt  http://bit.ly/j2oiaJ
78467191422455809 2011-06-08 16:23:30 +0100 <bionetz_ch> Bio Marché!  http://bit.ly/k8THTH
78178844309327872 2011-06-07 21:17:43 +0100 <bionetz_ch> Nach Vatter-Schliessung: Berner Läden machen vorwärts  http://bit.ly/mIgOa4
76720288976478208 2011-06-03 20:41:56 +0100 <bionetz_ch> Kontaminierte Biosoja - was weiter geschieht  http://bit.ly/kZGSfo
76136067610316800 2011-06-02 06:00:27 +0100 <bionetz_ch> (Rück)Verfolgbarkeit und (Rück)Verfolgungswahn  http://bit.ly/kR5P3w
75943032792416256 2011-06-01 17:13:24 +0100 <bionetz_ch> 10'000 Produkte weltweit mit MSC-Siegel  http://bit.ly/lG3o13
75442609866293248 2011-05-31 08:04:54 +0100 <bionetz_ch> Enterohämorrhagische Escherichia coli  http://bit.ly/mfVzDf
74233691223769089 2011-05-28 00:01:05 +0100 <bionetz_ch> Neues Direktzahlungssystem  http://bit.ly/iTXVUN
73945814736711680 2011-05-27 04:57:10 +0100 <bionetz_ch> Die Sauerei mit dem Fleisch  http://bit.ly/kOq7tg
73600807467106304 2011-05-26 06:06:14 +0100 <bionetz_ch> Neues Direktzahlungssystem  http://bit.ly/iTXVUN
73594284393250816 2011-05-26 05:40:19 +0100 <bionetz_ch> 6. Wädenswiler Lebensmittelrechts-Tagung  http://bit.ly/lMRmX0
73309593270358016 2011-05-25 10:49:03 +0100 <bionetz_ch> Die traditionsreichste Bio-Mühle wird verkauft  http://bit.ly/kwttEJ
73120416008388608 2011-05-24 22:17:20 +0100 <bionetz_ch> Nachhaltigkeit wird messbar  http://bit.ly/kve1Cm
71144174468087808 2011-05-19 11:24:27 +0100 <bionetz_ch> Global Organic Textile Standard in neuer Fassung  http://bit.ly/l20Rj4
71142078758928384 2011-05-19 11:16:07 +0100 <bionetz_ch> USA: Biobranche wächst  http://bit.ly/jyqxym
70414011728015360 2011-05-17 11:03:03 +0100 <bionetz_ch> Getreideernten schrumpfen wegen Klimawandel  http://bit.ly/mqk6T5
70111394598629377 2011-05-16 15:00:33 +0100 <bionetz_ch> Schweizer sollen weniger Fleisch essen  http://bit.ly/izwUvG
70109781360250880 2011-05-16 14:54:09 +0100 <bionetz_ch> Skandal de Dijon  http://bit.ly/lvTfoP
70108258240700416 2011-05-16 14:48:05 +0100 <bionetz_ch> Migros und IP Suisse lancieren "grüne Milch"  http://bit.ly/l7MXnv
70041719407779841 2011-05-16 10:23:41 +0100 <bionetz_ch> Die Bio Schwand AG macht vorwärts  http://bit.ly/iF0tzi
68220119372939264 2011-05-11 09:45:18 +0100 <bionetz_ch> "Stopp Import-Schweinerei" - KAGfreiland startet Kampagne  http://bit.ly/m4CjRI
68188022008594432 2011-05-11 07:37:45 +0100 <bionetz_ch> Aldi, Lidl und die Knospe  http://bit.ly/jKbzFX
68051288482525185 2011-05-10 22:34:26 +0100 <bionetz_ch> Bio-Äpfel werden knapp  http://bit.ly/mqAMsB
67526288621051904 2011-05-09 11:48:16 +0100 <bionetz_ch> Sässelitanz: Regina Furrer neue Präsidentin der Kleinbauernvereinigung  http://bit.ly/mwsFgc
66144034426597376 2011-05-05 16:15:41 +0100 <bionetz_ch> Globale Landnahme eskaliert  http://bit.ly/jvuUQV
65328495470972928 2011-05-03 10:15:01 +0100 <bionetz_ch> The organic Standard – Die Standardpublikation für das globale Bioregelwerk  http://bit.ly/lnE4Cn
65325722520125440 2011-05-03 10:04:00 +0100 <bionetz_ch> fish4future®  - Nachhaltigkeits-Standard und Rückverfolgbarkeit zertifiziert durch q.inspect  http://bit.ly/kf9ll4
65112574768852992 2011-05-02 19:57:02 +0100 <bionetz_ch> Für Familien die Hofläden, für Singels die Bioläden?  http://bit.ly/lL0vKZ
64778196075282434 2011-05-01 21:48:20 +0100 <bionetz_ch> Für unseren Fleischkonsum brauchen wir eine zweite Schweiz  http://bit.ly/kCzGkx
64404590535254016 2011-04-30 21:03:45 +0100 <bionetz_ch> WHO nimmt Gesundheitsschäden durch DDT in Kauf  http://bit.ly/jsKRYv
63687271668391936 2011-04-28 21:33:23 +0100 <bionetz_ch> US-Forscher warnt vor Glyphosat  http://bit.ly/moKmHT
63543252464312320 2011-04-28 12:01:06 +0100 <bionetz_ch> Ist ein Holzofenbrot mit Meersalz bio?  http://bit.ly/kQTbaB
63130225361424384 2011-04-27 08:39:53 +0100 <bionetz_ch> Bio in Uganda durch DDT in Bedrängnis  http://bit.ly/gUhlaa
62793106067701760 2011-04-26 10:20:17 +0100 <bionetz_ch> Sustainable Foods Summit  http://bit.ly/ewYhAn
61043243248390144 2011-04-21 14:26:57 +0100 <bionetz_ch> Going BANANAS  http://bit.ly/feFy2P
61032957607018496 2011-04-21 13:46:05 +0100 <bionetz_ch> Urs Brändli ist neuer Präsident von Bio Suisse  http://bit.ly/dSIthb
60271216358985728 2011-04-19 11:19:12 +0100 <bionetz_ch> Verpackung – Sicher, ökologisch und informativ  http://bit.ly/ihUxte
60266448588767232 2011-04-19 11:00:15 +0100 <bionetz_ch> "Der Bionier hat einen neuen Laden"  http://bit.ly/fNsHB7
58793417605521408 2011-04-15 09:26:57 +0100 <bionetz_ch> Auch so kann man Bioläden gründen  http://bit.ly/eL0zTA
58545820030607360 2011-04-14 17:03:05 +0100 <bionetz_ch> "Welche Bedeutung haben die Knospe-Richtlinien für Sie?"  http://bit.ly/f9Y7yd
56375055579496448 2011-04-08 17:17:15 +0100 <bionetz_ch> Wie beliebt sind Bio-Erdbeer-Joghurts?  http://bit.ly/gPsDHH
55871552272601088 2011-04-07 07:56:30 +0100 <bionetz_ch> Warum Bauern aus dem Bio-Landbau aussteigen  http://bit.ly/iaQqRf
55870632390438912 2011-04-07 07:52:51 +0100 <bionetz_ch> Gesucht: Schweizer Biobauern  http://bit.ly/e6Cea0
55523270665043968 2011-04-06 08:52:33 +0100 <bionetz_ch> Neumitglied Globus  http://bit.ly/id6eJz
55139557296971776 2011-04-05 07:27:49 +0100 <bionetz_ch> Das beste faire Fischlabel  http://bit.ly/gRhfGv
53832366854115328 2011-04-01 16:53:31 +0100 <bionetz_ch> Volksinitiative für korrektes Urner Wappen zur Prüfung eingereicht  http://bit.ly/h7ScyS
53769731492167680 2011-04-01 12:44:37 +0100 <bionetz_ch> Bio Suisse Jahresmedienkonferenz: Positive Trendwende für den Biolandbau  http://bit.ly/hNxjBy
53736699775303680 2011-04-01 10:33:22 +0100 <bionetz_ch> Vernehmlassung Agrarpolitik 2014 - 2017  http://bit.ly/er2uFu
50907538861998080 2011-03-24 14:11:17 +0100 <bionetz_ch> Bio Suisse fordert mehr Zielrichtung für die Agrarpolitik  http://bit.ly/dXFUz8
50134203798523904 2011-03-22 10:58:20 +0100 <bionetz_ch> alpinavera exportiert Käse nach Deutschland  http://bit.ly/hG17px
49833963396677632 2011-03-21 15:05:17 +0100 <bionetz_ch> Bioland: Jan Plagge neuer Präsident  http://bit.ly/fWmuLF
48767895777460224 2011-03-18 16:29:07 +0100 <bionetz_ch> Biowissen: Fakten und Hintergründe zur Bioproduktion  http://bit.ly/g6dQIi
47880244987826176 2011-03-16 05:41:54 +0100 <bionetz_ch> Neues bionetz.ch-Mitglied: La Cucina  http://bit.ly/dMppHV
47710610900779008 2011-03-15 18:27:50 +0100 <bionetz_ch> Neues bionetz.ch-Mitglied akos: "Auf Unser Bier folgt mein Wein"  http://bit.ly/e0Hn8t
46475201147437056 2011-03-12 08:38:46 +0100 <bionetz_ch> Bio-Flächen nehmen weltweit zu  http://bit.ly/dEtA8U
46474322252005376 2011-03-12 08:35:16 +0100 <bionetz_ch> Landwirtschaft soll gentechfrei produzieren  http://bit.ly/gFoloo
46072967729381376 2011-03-11 06:00:26 +0100 <bionetz_ch> Brief aus SEKEM  http://bit.ly/gQIB6j
46060960158453760 2011-03-11 05:12:43 +0100 <bionetz_ch> Nachhaltige Landwirtschaft - aber wie?  http://bit.ly/gitYB0
45056009433133056 2011-03-08 10:39:24 +0100 <bionetz_ch> Wachstum ohne Bioläden  http://bit.ly/dX8vSD
44697635067658240 2011-03-07 10:55:21 +0100 <bionetz_ch> Die Erbengemeinschaft Vatter  http://bit.ly/eCAlt0
44688499743531008 2011-03-07 10:19:03 +0100 <bionetz_ch> Vom Vatterland zum Vatter Royal  http://bit.ly/gyDanx
44679299072131072 2011-03-07 09:42:29 +0100 <bionetz_ch> Aktionstomaten zum Dritten  http://bit.ly/ic8Wpx
44659140173377536 2011-03-07 08:22:23 +0100 <bionetz_ch> Grüne Milch zum Vierten  http://bit.ly/hMQSXU
44656689743532033 2011-03-07 08:12:39 +0100 <bionetz_ch> Grüne Milch zum Vierten  http://bit.ly/gwDV06
42903969034539008 2011-03-02 12:07:57 +0100 <bionetz_ch> Vatterladen: Neu Vatter Royal  http://bit.ly/dIpkTi
41430096623570944 2011-02-26 10:31:19 +0100 <bionetz_ch> Herbizid in Bio-Linsen aus der Türkei  http://bit.ly/gJX39M
41131067809206272 2011-02-25 14:43:05 +0100 <bionetz_ch> "Grüne Milch" als Strategie gegen Überproduktion  http://bit.ly/fE2c2e
40115190045351936 2011-02-22 19:26:21 +0100 <bionetz_ch> Bioläden: es tut sich etwas  http://bit.ly/fPe0l3
40039871842238464 2011-02-22 14:27:04 +0100 <bionetz_ch> Biofach-Rückblick 2011  http://bit.ly/fxXeCw
38654360430837760 2011-02-18 18:41:32 +0100 <bionetz_ch> Grüne Milch oder Soja-Milch  http://bit.ly/i3JtGl
37849900968321024 2011-02-16 13:24:54 +0100 <bionetz_ch> Skandal als Umsatzförderer  http://bit.ly/hOMEdO
37846453288173568 2011-02-16 13:11:12 +0100 <bionetz_ch> Biologische Anbaufläche nimmt weltweit zu  http://bit.ly/gfUMCi
37555612879421440 2011-02-15 17:55:30 +0100 <bionetz_ch> Peter Jossi über den NATUR-Kongress  http://bit.ly/fmgVrB
37507068785074176 2011-02-15 14:42:36 +0100 <bionetz_ch> Olivenöl und Welternährung  http://bit.ly/eKW4MN
37413384269864961 2011-02-15 08:30:20 +0100 <bionetz_ch> Welternährung: Mit Bio oder Agroindustrie?  http://bit.ly/eimDLU
37042064893939712 2011-02-14 07:54:51 +0100 <bionetz_ch> IMO Qualitätssicherungsprogramm ConCert  http://bit.ly/hXWJXy
36895465337397248 2011-02-13 22:12:19 +0100 <bionetz_ch> Grüne Milch - IP-Suisse auf der Überholspur  http://bit.ly/gVXnqX
35723237899894785 2011-02-10 16:34:18 +0100 <bionetz_ch> Bestes Schweizer Biofachgeschäft 2011 gesucht  http://bit.ly/eoPP7L
32779277753647104 2011-02-02 13:36:03 +0100 <bionetz_ch> "Der nachhaltige Warenkorb"  http://bit.ly/fO93Wr
32776831723634689 2011-02-02 13:26:20 +0100 <bionetz_ch> Labeldiskussion an der Hochschule  http://bit.ly/gQEqlj
32542636380266496 2011-02-01 21:55:43 +0100 <bionetz_ch> Neue Studie: Konsum von Bioprodukten  http://bit.ly/gmoiSz
32058775007395840 2011-01-31 13:53:02 +0100 <bionetz_ch> fish4future an der NATUR  http://bit.ly/gWCALX
31810182551961601 2011-01-30 21:25:13 +0100 <bionetz_ch> Hans Rudolf Herren zu den Nahrungsmittelpreisen  http://bit.ly/hHuZHf
31754862966349824 2011-01-30 17:45:23 +0100 <bionetz_ch> Agrarmärkte: Opfer der Spekulation?  http://bit.ly/gfTNWf
31750316978339840 2011-01-30 17:27:20 +0100 <bionetz_ch> Reispreis-Hoch stürzt Entwicklungsländer ins Chaos  http://bit.ly/gecrqf
30697645957713920 2011-01-27 19:44:23 +0100 <bionetz_ch> Vatter Bern: es ist definitiv  http://bit.ly/ie8hWA
30515972641132545 2011-01-27 07:42:29 +0100 <bionetz_ch> Klimasteuer auf Milch und Fleische gefordert  http://bit.ly/e6BNcV
30224525366927361 2011-01-26 12:24:23 +0100 <bionetz_ch> Coop & Bio Suisse & Migros (und bionetz.ch?)  http://bit.ly/hehLcu
30223608592728064 2011-01-26 12:20:44 +0100 <bionetz_ch> Migros und Bio Suisse bekräftigen Zusammenarbeit  http://bit.ly/hAS7nG
29659541570322432 2011-01-24 22:59:20 +0100 <bionetz_ch> Alternative Wege für den Biohandel?  http://bit.ly/hsA77K
29646050562154496 2011-01-24 22:05:43 +0100 <bionetz_ch> Aktionstomaten im Januar. Coop antwortet bionetz.ch  http://bit.ly/fdbIqd
29603659172024321 2011-01-24 19:17:17 +0100 <bionetz_ch> Geballte Ladung Betriebswirtschaft  http://bit.ly/eCYFIa
29552689079652352 2011-01-24 15:54:44 +0100 <bionetz_ch> Swiss Food Research Call  http://bit.ly/euvEwH
27748091905966081 2011-01-19 16:23:55 +0100 <bionetz_ch> Freihandel und Preiskampf: Verdrängen billigere EU Bio-Produkte die tierfreundlicheren CH Bio-Produk  http://bit.ly/ebn0DC
27729299129769984 2011-01-19 15:09:14 +0100 <bionetz_ch> 10 Jahre Bayshore SA  http://bit.ly/fzTr4g
27019381259112448 2011-01-17 16:08:17 +0100 <bionetz_ch> Vatter: Mitarbeitende wollen durchstarten  http://bit.ly/fzACHc
25896974448332802 2011-01-14 13:48:14 +0100 <bionetz_ch> BioPartner: Menti geht  http://bit.ly/eDaUbB
25896213479956480 2011-01-14 13:45:13 +0100 <bionetz_ch> Dioxinskandal: Die Schweiz hat Glück gehabt  http://bit.ly/gTkvtM
25895462510796800 2011-01-14 13:42:14 +0100 <bionetz_ch> Schliessung auch in Deutschland  http://bit.ly/fZPgEf
25894604519768064 2011-01-14 13:38:49 +0100 <bionetz_ch> Videos zur Vatter-Schliessung  http://bit.ly/iaN4c0
24504194207580160 2011-01-10 17:33:49 +0100 <bionetz_ch> Uweltauswirkungen von Ökokühen   http://bit.ly/hoqV4B
24444647409455104 2011-01-10 13:37:12 +0100 <bionetz_ch> Bio gesünder, nicht gesünder?   http://bit.ly/g7qXmf
23274807529312256 2011-01-07 08:08:41 +0100 <bionetz_ch> Vatter in Bern schliesst Bio-Supermarkt   http://bit.ly/fcWyY8
21986891565891584 2011-01-03 18:50:58 +0100 <bionetz_ch> Das ist der (Preis)Hammer!   http://bit.ly/gz8pU3
20229775381504000 2010-12-29 22:28:48 +0100 <bionetz_ch> Neuer Eiweißextrakt aus blauer Süßlupine    http://bit.ly/hDFivc
20228020778311680 2010-12-29 22:21:50 +0100 <bionetz_ch> Pastinake: Das aromatische Wintergemüse    http://bit.ly/gmAu7x
20226384387383296 2010-12-29 22:15:20 +0100 <bionetz_ch> Hintergrund: Stevia, aktueller Stand    http://bit.ly/fszJKV
16855682066161665 2010-12-20 15:01:22 +0100 <bionetz_ch> Wer ist wirklich bio?    http://bit.ly/hxtZjh
16440034701877248 2010-12-19 11:29:44 +0100 <bionetz_ch> Hessnatur - der Link zum Protest   http://bit.ly/ek2Z3R
16207054653886465 2010-12-18 20:03:57 +0100 <bionetz_ch> Hessnatur droht Übernahme durch Carlyle    http://bit.ly/g4FF4Y
15477289122791424 2010-12-16 19:44:07 +0100 <bionetz_ch> Bio-Radio informiert Verbraucher in USA    http://bit.ly/eec05c
15138801735172096 2010-12-15 21:19:06 +0100 <bionetz_ch> Bauland oder Platz mit Altbau für Ökoprojekt gesucht   http://bit.ly/gG2Pt7
15137042509860864 2010-12-15 21:12:06 +0100 <bionetz_ch> Stelle frei als Reformfachfrau   http://bit.ly/ebyeGt
14221245847445504 2010-12-13 08:33:03 +0100 <bionetz_ch> Ökobarometer 2010: Bio-Produkte überzeugen   http://bit.ly/i24FFV
12514408320212993 2010-12-08 15:30:42 +0100 <bionetz_ch> Zielgruppen im Biomarkt    http://bit.ly/hl2jaD
11903783520964608 2010-12-06 23:04:17 +0100 <bionetz_ch> Keine Ernteeinbussen bei Bioäpfeln    http://bit.ly/hU8HhA
10445373151641600 2010-12-02 22:29:05 +0100 <bionetz_ch> Forschungsergebnisse zum Kaufverhalten im Biosortiment    http://bit.ly/gYLqA2
9620226098339840 2010-11-30 15:50:15 +0100 <bionetz_ch> Puppen, Stofftiere und Handtücher von Sekem    http://bit.ly/fJRxhw
9290823548010496 2010-11-29 18:01:19 +0100 <bionetz_ch> Eine zukunftsfähige Eiweissstrategie für Europa    http://bit.ly/gbcbGc
9286527028822017 2010-11-29 17:44:15 +0100 <bionetz_ch> Suche kleine Firma mit Bioprodukten   http://bit.ly/eJeRot
8832821820919808 2010-11-28 11:41:23 +0100 <bionetz_ch> Die Bio-Messe der Schweiz geht in die zwölfte Runde   http://bit.ly/e7lkAr
8251402593763328 2010-11-26 21:11:02 +0100 <bionetz_ch> Gesucht per sofort GEMÜSEFACHFRAU und Stellvertreterin ca. 40%   http://bit.ly/fPC03m
8249807722254336 2010-11-26 21:04:42 +0100 <bionetz_ch> Bedeutender Bio-Flächenanstieg in Indien    http://bit.ly/dWhj7M
8206173660520449 2010-11-26 18:11:18 +0100 <bionetz_ch> Schweiz: Umweltfreundliche Produktion mit gutem Einkommen vereinbar   http://bit.ly/htFtWs
7409565188489217 2010-11-24 13:25:52 +0100 <bionetz_ch> IMO führt neues web-basiertes GOTS Positiv Listen System ein    http://bit.ly/eOWdZ4
7322416472662016 2010-11-24 07:39:34 +0100 <bionetz_ch> BRD: Koalition gegen Öko-Landbau   http://bit.ly/fSVNRa
6394220789112832 2010-11-21 18:11:15 +0100 <bionetz_ch> Bio-Obst und Gemüse: Datenbank sorgt für noch mehr Sicherheit    http://bit.ly/apX8Wd
6389151905611776 2010-11-21 17:51:07 +0100 <bionetz_ch> Slow Food Messe 2011: Vergessene Genüsse neu entdeckt    http://bit.ly/9aZ0ec
6310689937301504 2010-11-21 12:39:20 +0100 <bionetz_ch> Auszeichnung für Alpinavera   http://bit.ly/9UXGsz
5659576733016064 2010-11-19 17:32:02 +0100 <bionetz_ch> Kaum Mehrpreis für Bio-Baumwolle in Indien    http://bit.ly/ctJoC4
4877691383717889 2010-11-17 13:45:06 +0100 <bionetz_ch> Streichung der bio-dyn-Professur?   http://bit.ly/dzAJBX
3479508225101824 2010-11-13 17:09:14 +0100 <bionetz_ch> Öko-Label international debattieren   http://bit.ly/aDxpvR
2804387441287168 2010-11-11 20:26:32 +0100 <bionetz_ch> Bio-Label-Flut verwirrt   http://bit.ly/bekyvy
2799293941420032 2010-11-11 20:06:18 +0100 <bionetz_ch> Zukunftsstrategie für die Lebensmittelbranche   http://bit.ly/bQvfsc
2445767637737472 2010-11-10 20:41:31 +0100 <bionetz_ch> Der 6. NATUR Kongress bringt Fürst Albert von Monaco nach Basel   http://bit.ly/avf81J
1008720590938112 2010-11-06 21:31:12 +0100 <bionetz_ch> Agropreis 2010 geht an Schweizer Bio Knoblauch    http://bit.ly/97yg1L
1004773373382656 2010-11-06 21:15:31 +0100 <bionetz_ch> Original Food GmbH sucht AussendienstmitarbeiterIn 20 – 30%   http://bit.ly/9sRTaO
627612183433216 2010-11-05 20:16:49 +0100 <bionetz_ch> Labelkunde by Pusch   http://bit.ly/ayGCR7
29696625093 2010-11-04 21:01:06 +0100 <bionetz_ch> Hochsaison für Ladendiebstahl    http://bit.ly/cuHNTu
29695577366 2010-11-04 20:45:17 +0100 <bionetz_ch> Rapunzel ermöglicht Blick hinter die Kulissen    http://bit.ly/9gJPdY
29695142709 2010-11-04 20:38:46 +0100 <bionetz_ch> Aushilfe (20%-30%) verteilt auf 2 bis 3 Tage gesucht   http://bit.ly/bYewoS
29694901293 2010-11-04 20:35:10 +0100 <bionetz_ch> Voll- oder Teilzeitstelle in Raum Zürich gesucht   http://bit.ly/c580Ou
29683649781 2010-11-04 17:57:54 +0100 <bionetz_ch> Weniger Biobauern - ein Schaden?   http://bit.ly/bMgQ1t
29503537206 2010-11-02 21:41:26 +0100 <bionetz_ch> Fairtrade Labelling Organizations: Höhere Preise für Kakao    http://bit.ly/9fQSzM
29502771578 2010-11-02 21:30:16 +0100 <bionetz_ch> Schweiz: Schlechte Ernte beim Lagergemüse    http://bit.ly/aWbBCM
29095982437 2010-10-29 17:03:16 +0100 <bionetz_ch> Tilapia-Farm in Honduras von IMO anerkannt    http://bit.ly/b4jY0G
29094484513 2010-10-29 16:46:32 +0100 <bionetz_ch> Österreich: jeder fünfte Hektar ist bio    http://bit.ly/a4wUS3
28987839140 2010-10-28 15:17:06 +0100 <bionetz_ch> Neues vom Hof de Planis - Neue Geschäftsleiterin und mehr    http://bit.ly/9rxhfp
28910891672 2010-10-27 19:45:51 +0100 <bionetz_ch> Schweiz: Neue Bio-Verordnung    http://bit.ly/b5XeNJ
28791764774 2010-10-26 15:43:15 +0100 <bionetz_ch> Teammitglied ca. 70% in Bioladen gesucht    http://bit.ly/co4K0V
28771602026 2010-10-26 10:40:52 +0100 <bionetz_ch> Biolabels: WWF/SKS/STS wollen Unmögliches   http://is.gd/gjJxI
28413134203 2010-10-22 17:08:04 +0100 <bionetz_ch> Bio-Bananen aus der Dominikanischen Republik    http://bit.ly/d3IWFI
27938723319 2010-10-20 17:01:19 +0100 <bionetz_ch> Wahrnehmung von Biomarken und ihrer Vertriebswege in Frankreich    http://bit.ly/aZh5He
27846560717 2010-10-19 18:02:17 +0100 <bionetz_ch> Coop: Mehr Transparenz bei Bio-Früchten und -Gemüsen   http://bit.ly/abCZRj
27755549237 2010-10-18 19:41:25 +0100 <bionetz_ch> Farfalla Jubiläumskongress    http://bit.ly/d2AaWN
27754532100 2010-10-18 19:27:07 +0100 <bionetz_ch> Zwei neue Öko-Filme über die Textilindustrie    http://bit.ly/cZ6S9G
27661353788 2010-10-17 20:36:10 +0100 <bionetz_ch> EU-Umweltminister für nationale GVO-Anbauverbote    http://bit.ly/9vZjfq
27660893984 2010-10-17 20:29:34 +0100 <bionetz_ch> Swissaid: Agrarkonzerne sind Krisengewinnler    http://bit.ly/dt3hCR
27660389702 2010-10-17 20:22:25 +0100 <bionetz_ch> Frankreich: Der Bio-Boom geht weiter    http://bit.ly/8Z6JdL
27659217964 2010-10-17 20:05:47 +0100 <bionetz_ch> Ca. 50% Stelle in einem Reformhaus oder Bioladen ab Oktober 2010 gesucht   http://bit.ly/bfE3RW
27363957748 2010-10-14 20:05:13 +0100 <bionetz_ch> Mitarbeiterin Verkauf (für ca. 40h/Monat, SA/SO) gesucht   http://bit.ly/dt1rPp
27149623309 2010-10-12 17:36:07 +0100 <bionetz_ch> Fairena – nicht einfach nur eine Öko-Messe    http://bit.ly/a8yTj2
27140354580 2010-10-12 15:55:39 +0100 <bionetz_ch> sehr schönes Bio-Fachgeschäft + Filiale   http://bit.ly/9rome3
27105711830 2010-10-12 05:53:51 +0100 <bionetz_ch> Neuer Geschäftsführer für IMO Schweiz   http://bit.ly/dzNzxC
26674077735 2010-10-07 20:19:55 +0100 <bionetz_ch> Faszinierende Fische   http://bit.ly/d7D9XB
26672380219 2010-10-07 19:54:48 +0100 <bionetz_ch> Tunesische Regierung fördert den Bio-Sektor   http://bit.ly/aAAoGp
26571527552 2010-10-06 19:40:26 +0100 <bionetz_ch> Swissness   http://bit.ly/bFelp7
26569543502 2010-10-06 19:11:37 +0100 <bionetz_ch> Fair Trade - am Beispiel   http://bit.ly/czGbeq
26561991960 2010-10-06 17:35:48 +0100 <bionetz_ch> Bio-Restaurants in Frankreich werden bald kontrolliert    http://bit.ly/c2vQ0x
26561076303 2010-10-06 17:25:01 +0100 <bionetz_ch> Deutschland: Kaum Interesse an Onlinekauf von Lebensmitteln    http://bit.ly/be403G
26560805933 2010-10-06 17:21:51 +0100 <bionetz_ch> Prix Bio geht an Staudengärtnerin    http://bit.ly/bg8spU
26559691265 2010-10-06 17:09:07 +0100 <bionetz_ch> Fair Trade - am Beispiel   http://bit.ly/dpM5uj
25989169845 2010-09-30 17:21:28 +0100 <bionetz_ch> Zweite Runde für den grossen Schweizer Nachhaltigkeits-Preis – jetzt bewerben!   http://bit.ly/cJd4xT
25948579361 2010-09-30 06:02:58 +0100 <bionetz_ch> Verantwortungsvoller Umgang mit Bioqualität   http://bit.ly/cyLH57
25946657648 2010-09-30 05:34:40 +0100 <bionetz_ch> Schweizer Bio-Qualitätsstrategie: Bereitschaft zur Kooperation der Bioanbieter   http://bit.ly/dh21xQ
25799826618 2010-09-28 18:26:38 +0100 <bionetz_ch> EU will Zucker in Fruchtsäften verbieten    http://bit.ly/9l23Vo
25622247096 2010-09-26 22:41:50 +0100 <bionetz_ch> IFOAM und COLABORA: Inspirationen und Visionen für ein besseres Leben   http://bit.ly/dmQd57
25600163379 2010-09-26 17:36:59 +0100 <bionetz_ch> Biolife 2010    http://bit.ly/bRopI7
25335074882 2010-09-23 21:31:23 +0100 <bionetz_ch> Schweiz: Pilzproduktion zählt künftig zur Landwirtschaft    http://bit.ly/cQGzNt
25126855897 2010-09-21 17:11:38 +0100 <bionetz_ch> Übungsabbruch "Healthy Choice Label" - ungesunder Labelglauben auf dem Weg zur Heilung?   http://bit.ly/bxP5Dk
